id;tp;a;b;c;d;e;f;dec
94;4;4.176;6.554;4.453;27.052;44.377;37.667;2
94;5;8.16;17.481;6.555;12.718;12.579;33.548;2
94;6;7.509;18.979;12.193;23.075;23.317;21.182;2
94;7;6.267;12.265;8.531;7.328;23.487;5.063;2
94;8;8.584;10.02;5.812;29.376;3.178;39.209;2
94;9;3.107;17.199;4.638;26.446;0.44;21.678;2
94;10;2.555;0.943;13.758;8.549;4.043;3.994;2
94;11;2.597;10.693;2.353;23.736;28.392;28.818;2
94;12;8.012;0.211;19.932;19.409;34.345;45.549;2
94;13;8.093;18.785;2.924;35.694;0.481;29.42;2
94;14;3.812;0.336;6.823;32.719;40.052;5.681;2
94;15;7.438;4.307;12.038;4.558;11.724;45.315;2
94;16;9.193;18.929;0.211;38.884;39.266;2.244;2
94;17;0.841;2.78;16.896;31.911;42.158;17.76;2
94;18;5.405;10.16;1.316;18.5;0.086;52.774;2
94;19;2.531;11.868;10.976;37.967;28.233;47.058;2
94;20;7.741;11.082;26.497;15.805;42.228;55.758;2
95;1;1.08;15.804;14.599;32.371;13.914;19.228;3
95;2;6.322;12.513;29.844;32.674;49.048;8.511;3
95;3;7.733;13.488;12.416;9.362;47.407;32.583;3
95;4;1.693;5.222;21.318;29.977;15.904;45.714;3
95;5;9.861;7.628;13.405;38.715;5.69;22.412;3
95;6;2.356;12.349;17.972;13.339;7.096;59.943;3
95;7;6.374;13.565;29.069;38.499;30.901;55.694;3
95;8;4.935;18.925;17.102;35.119;8.096;32.822;3
95;9;5.947;17.128;11.945;35.281;16.929;28.371;3
95;10;2.463;15.517;18.272;34.868;44.726;6.453;3
95;11;4.761;7.488;5.79;31.726;20.841;20.897;3
95;12;3.779;14.237;16.17;12.063;41.635;50.246;3
95;13;1.855;16.17;27.108;9.74;42.186;13.213;3
95;14;5.781;18.801;3.317;11.187;4.233;49.427;3
95;15;6.141;1.577;29.058;33.69;4.962;14.099;3
95;16;1.238;7.441;15.992;14.535;12.347;38.482;3
95;17;0.57;11.593;16.532;1.607;31.887;16.078;3
95;18;3.446;11.608;14.554;30.941;49.223;26.52;3
95;19;9.625;12.417;25.31;27.181;22.34;16.911;3
95;20;0.429;17.846;9.511;7.176;4.561;42.677;3
96;1;8.063;0.543;11.024;29.056;24.818;25.588;1
96;2;0.424;18.601;8.812;12.804;28.685;23.438;1
96;3;3.779;5.547;14.901;13.573;40.706;36.08;1
96;4;8.283;13.486;28.053;5.367;44.813;14.604;1
96;5;5.84;13.318;9.378;2.658;48.86;57.023;1
96;6;7.566;18.119;14.349;38.197;33.045;58.366;1
96;7;8.128;9.343;21.287;38.269;35.179;24.248;1
96;8;7.915;7.299;7.335;13.223;17.698;26.216;1
96;9;4.943;5.989;3.75;18.722;31.274;31.467;1
96;10;5.91;14.255;27.893;1.169;36.589;39.17;1
96;11;3.097;7.112;3.011;19.383;49.068;43.922;1
96;12;2.875;19.824;29.272;26.654;13.087;34.824;1
96;13;2.683;3.375;12.957;27.885;37.871;3.856;1
96;14;6.579;12.705;1.365;13.481;36.016;33.227;1
96;15;5.119;7.09;12.01;19.646;17.176;47.008;1
96;16;2.153;8.76;4.62;9.123;40.402;0.99;1
96;17;1.721;16.229;14.175;18.563;36.01;3.41;1
96;18;6.845;14.953;15.053;4.275;43.174;21.396;1
96;19;9.735;18.567;26.538;10.872;29.672;19.515;1
96;20;5.883;5.053;1.449;9.088;34.632;37.666;1
97;1;6.427;1.688;8.282;26.565;27.367;32.663;1
97;2;0.666;10.664;0.628;38.766;30.406;9.318;1
97;3;6.806;0.369;22.619;20.144;13.174;41.14;1
97;4;2.639;6.208;3.475;31.687;24.614;44.007;1
97;5;2.523;1.28;19.491;0.665;12.539;31.627;1
97;6;4.902;19.675;22.289;1.235;8.145;4.531;1
97;7;5.216;6.552;27.274;2.033;10.078;0.204;1
97;8;1.357;9.404;11.481;36.423;24.417;21.107;1
97;9;3.268;19.107;3.12;12.539;45.493;48.606;1
97;10;4.349;0.765;10.5;30.655;49.891;23.5;1
97;11;7.011;6.169;7.378;15.111;0.456;48.505;1
97;12;5.472;8.23;25.533;34.151;4.776;39.777;1
97;13;8.214;15.038;5.063;3.523;23.485;47.27;1
97;14;5.459;12.404;19.714;32.005;3.966;24.548;1
97;15;3.799;10.158;18.791;6.347;18.534;24.468;1
97;16;2.775;4.863;15.921;27.213;48.394;41.581;1
97;17;7.546;10.571;18.237;2.542;28.255;11.726;1
97;18;6.974;8.16;24.42;34.446;13.019;38.862;1
97;19;3.167;3.246;11.703;39.22;45.346;8.072;1
97;20;4.804;4.381;2.328;30.313;26.163;15.707;1
98;1;0.253;0.382;3.152;13.269;15.648;26.767;2
98;2;1.044;13.496;26.493;10.962;38.837;36.681;2
98;3;1.395;2.934;17.847;6.711;32.296;59.839;2
98;4;6.09;15.678;18.353;6.343;2.312;12.07;2
98;5;7.983;1.993;10.538;8.785;8.697;26.259;2
98;6;6.125;8.704;16.06;5.607;11.411;11.894;2
98;7;8.184;3.732;0.057;38.882;22.515;32.913;2
98;8;9.408;4.663;20.949;5.041;26.033;4.346;2
98;9;7.607;10.827;24.011;17.955;48.279;20.081;2
98;10;0.693;17.932;13.243;9.99;49.862;22.131;2
98;11;7.011;4.256;9.482;4.051;44.311;29.593;2
98;12;4.943;12.961;1.802;2.33;41.99;25.155;2
98;13;3.201;4.16;14.285;19.012;7.705;24.022;2
98;14;4.051;1.454;3.442;24.448;26.549;36.299;2
98;15;1.425;17.788;3.726;24.523;1.239;39.559;2
98;16;6.733;2.417;22.884;24.974;24.603;24.901;2
98;17;5.608;19.606;26.659;28.906;26.173;29.748;2
98;18;4.753;15.113;22.566;13.281;48.158;19.564;2
98;19;3.006;2.576;14.259;8.489;40.447;46.207;2
98;20;4.538;0.238;3.64;23.995;45.845;39.944;2
99;1;0.291;0.744;26.029;26.889;49.349;15.271;1
99;2;9.044;19.57;27.746;27.062;34.466;4.522;1
99;3;9.961;7.874;25.701;22.69;30.64;27.26;1
99;4;3.856;4.017;12.44;14.833;49.161;59.57;1
99;5;6.446;12.036;23.794;30.127;34.578;26.256;1
99;6;7.536;10.065;25.012;18.836;23.439;56.065;1
99;7;9.849;4.122;2.182;33.186;17.998;49.136;1
99;8;0.639;11.398;7.048;5.662;15.653;37.51;1
99;9;7.181;0.27;23.42;16.871;2.202;57.148;1
99;10;2.706;16.637;14.837;6.044;25.805;29.221;1
99;11;0.806;1.672;4.173;22.01;30.571;24.081;1
99;12;6.154;0.946;2.549;10.096;44.452;10.887;1
99;13;4.059;12.746;19.689;21.426;14.796;50.499;1
99;14;4.344;3.539;16.911;19.623;5.618;52.467;1
99;15;4.877;6.923;8.532;21.096;0.882;38.352;1
99;16;8.219;12.313;9.015;30.338;24.795;26.667;1
99;17;8.816;2.429;16.374;38.632;22.972;26.91;1
99;18;8.68;1.538;11.943;28.851;40.377;1.925;1
99;19;9.301;5.965;2.465;1.305;42.546;47.735;1
99;20;9.637;18.241;22.992;18.132;1.768;35.827;1
100;1;0.857;12.727;13.227;34.301;33.614;33.533;3
100;2;5.865;11.28;24.18;26.14;2.508;46.323;3
100;3;0.012;7.988;5.137;23.21;47.371;25.078;3
100;4;2.974;3.196;4.489;0.163;40.609;16.311;3
100;5;6.118;10.001;9.183;22.706;22.465;4.217;3
100;6;6.255;10.826;18.199;35.825;8.126;22.651;3
100;7;9.188;13.882;27.481;13.747;26.771;2.42;3
100;8;9.782;12.07;25.936;25.189;29.093;24.032;3
100;9;7.491;2.157;2.147;10.102;38.245;21.887;3
100;10;5.473;14.449;6.673;24.616;11.311;24.126;3
100;11;4.734;15.94;27.428;17.961;35.335;36.249;3
100;12;2.117;14.557;18.468;21.15;23.297;28.34;3
100;13;5.297;19.33;28.553;34.862;35.545;20.858;3
100;14;7.8;10.982;22.877;3.432;8.229;26.134;3
100;15;6.875;16.955;5.843;8.579;38.708;6.253;3
100;16;8.12;13.815;1.653;30.849;29.371;15.236;3
100;17;5.596;5.919;17.945;16.984;32.512;1.934;3
100;18;1.601;10.917;4.204;7.143;2.595;12.372;3
100;19;5.073;9.387;20.982;26.088;40.272;23.139;3
100;20;5.485;19.438;13.758;32.925;46.037;25.473;3
101;1;1.556;3.873;0.492;21.578;21.992;20.631;2
101;2;7.667;6.476;0.023;20.953;44.04;22.709;2
101;3;7.024;16.973;1.709;31.76;46.206;58.336;2
101;4;7.536;16.753;11.107;8.087;15.765;23.55;2
101;5;9.567;15.543;2.431;20.895;39.294;39.031;2
101;6;5.063;5.277;14.273;28.787;26.127;53.19;2
101;7;2.502;9.745;7.967;37.644;18.536;23.92;2
101;8;9.687;17.516;2.931;39.015;9.916;43.936;2
101;9;5.889;13.491;19.436;9.763;16.369;27.274;2
101;10;5.95;17.312;11.434;33.24;7.221;38.423;2
101;11;1.935;10.508;27.098;28.314;19.718;33.314;2
101;12;4.087;6.66;14.53;2.839;9.483;19.386;2
101;13;4.813;13.335;23.267;1.935;43.443;59.256;2
101;14;0.914;13.655;20.311;24.589;9.973;31.257;2
101;15;3.836;11.158;29.493;38.886;46.567;6.899;2
101;16;2.235;7.769;5.62;38.605;19.358;49.214;2
101;17;4.085;14.832;23.211;10.216;15.562;19.054;2
101;18;7.033;4.91;26.361;13.268;30.394;19.765;2
101;19;9.442;5.793;18.884;27.746;44.699;9.726;2
101;20;7.254;12.042;17.211;5.144;18.927;28.425;2
102;1;6.08;9.897;20.469;20.16;6.12;57.955;2
102;2;2.707;3.231;29.458;32.157;35.786;50.188;2
102;3;2.849;17.105;10.919;4.233;32.572;29.624;2
102;4;5.264;4.735;14.478;34.959;28.98;25.835;2
102;5;0.996;16.088;27.329;21.674;36.897;50.251;2
102;6;8.937;6.672;17.536;14.993;28.628;9.598;2
102;7;1.177;15.181;28.078;34.011;48.719;57.435;2
102;8;9.328;0.778;10.131;27.683;47.09;56.452;2
102;9;3.968;17.161;13.282;3.386;33.484;36.912;2
102;10;0.42;17.868;17.597;13.181;31.721;31.36;2
102;11;0.278;17.817;12.971;22.312;16.789;52.783;2
102;12;3.553;11.138;20.221;34.883;48.826;57.177;2
102;13;4.182;0.439;4.736;23.313;14.731;2.85;2
102;14;0.562;5.664;4.127;13.539;48.12;4.73;2
102;15;4.318;15.913;7.389;14.096;8.514;36.673;2
102;16;6.114;10.27;23.884;5.965;6.014;5.145;2
102;17;1.557;18.827;18.395;34.811;3.428;47.818;2
102;18;9.484;18.792;16.527;23.569;4.287;16.529;2
102;19;1.473;0.373;10.401;7.733;6.333;17.578;2
102;20;9.146;9.333;10.025;12.195;23.298;43.897;2
103;1;7.976;15.469;16.707;10.192;7.521;24.859;2
103;2;3.481;17.905;29.936;2.245;38.955;31.552;2
103;3;4.26;17.748;1.54;27.394;26.527;8.801;2
103;4;6.323;11.462;20.589;17.869;24.375;31.859;2
103;5;8.308;1.621;29.373;28.357;48.803;34.917;2
103;6;3.929;2.627;6.322;10.954;49.236;21.323;2
103;7;2.526;6.008;22.466;38.359;9.986;25.112;2
103;8;4.229;3.749;14.345;37.999;2.612;2.934;2
103;9;2.952;8.638;9.246;19.661;9.075;41.28;2
103;10;2.161;19.474;1.258;18.82;43.183;5.028;2
103;11;6.97;9.913;4.366;10.62;38.441;12.514;2
103;12;9.247;12.803;7.421;37.536;43.312;44.272;2
103;13;0.3;18.9;7.866;8.639;47.85;4.839;2
103;14;0.582;9.682;6.603;17.702;31.717;20.368;2
103;15;8.962;12.635;11.414;38.066;3.962;21.939;2
103;16;1.808;15.073;20.505;6.671;3.689;12.053;2
103;17;2.156;17.872;20.272;28.212;38.162;54.82;2
103;18;7.257;11.466;14.151;34.429;12.4;0.801;2
103;19;9.986;6.911;29.15;14.794;45.558;46.409;2
103;20;2.14;8.6;7.272;39.264;42.214;1.34;2
104;1;3.606;13.091;23.237;33.682;44.623;19.518;3
104;2;4.504;13.482;11.361;16.683;20.207;16.067;3
104;3;6.114;15.532;11.904;16.054;33.597;19.571;3
104;4;5.116;13.165;25.699;6.479;8.599;22.998;3
104;5;7.568;18.95;29.443;8.928;25.351;15.595;3
104;6;9.043;17.274;23.898;3.224;16.858;13.145;3
104;7;7.969;17.996;16.83;23.289;35.169;13.831;3
104;8;9.417;4.117;8.873;23.507;23.704;16.952;3
104;9;3.212;9.669;25.94;2.892;12.122;44.985;3
104;10;7.468;10.49;22.405;11.056;1.109;14.329;3
104;11;5.33;0.676;24.007;14.53;3.386;41.007;3
104;12;2.925;9.944;0.15;26.166;28.507;53.229;3
104;13;6.078;1.545;29.724;19.161;1.254;28.668;3
104;14;0.51;17.749;16.889;38.248;1.388;10.891;3
104;15;9.581;1.824;19.99;31.299;49.513;30.554;3
104;16;7.569;7.677;13.372;8.897;45.179;12.446;3
104;17;2.582;3.439;21.931;26.664;28.747;53.91;3
104;18;9.447;12.948;10.221;35.559;3.394;8.248;3
104;19;7.966;18.855;4.908;36.161;0.448;59.695;3
104;20;9.861;19.169;7.35;4.568;46.699;29.974;3
105;1;1.215;7.566;6.889;21.115;42.846;52.177;1
105;2;8.928;11.54;28.021;19.312;32.916;33.107;1
105;3;0.834;8.942;27.469;12.794;14.027;36.136;1
105;4;1.302;10.745;3.663;36.764;48.323;53.899;1
105;5;2.843;1.485;19.389;8.095;7.794;16.59;1
105;6;6.915;16.269;22.853;9.991;27.916;38.405;1
105;7;4.463;10.446;10.277;4.813;6.514;59.677;1
105;8;3.172;19.835;9.614;12.646;11.249;45.818;1
105;9;7.389;4.463;21.095;9.249;42.053;35.868;1
105;10;2.361;11.376;2.746;4.949;31.091;58.011;1
105;11;4.125;16.504;17.927;2.99;7.703;57.589;1
105;12;2.552;11.488;14.375;17.706;11.242;26.868;1
105;13;9.2;11.215;14.392;33.504;47.652;15.839;1
105;14;2.044;10.185;27.382;12.77;37.993;11.435;1
105;15;6.267;15.349;26.981;34.62;14.3;30.031;1
105;16;8.252;13.865;7.253;14.777;25.789;2.446;1
105;17;5.538;6.247;8.645;23.909;9.962;50.468;1
105;18;7.095;9.326;20.832;22.528;44.491;28.883;1
105;19;4.025;8.3;2.735;28.766;39.131;5.488;1
105;20;3.883;19.052;16.046;12.534;4.318;24.709;1
106;1;4.749;16.983;7.668;12.662;6.521;40.398;3
106;2;3.634;0.782;24.547;1.318;13.257;48.98;3
106;3;2.781;19.697;16.209;7.61;25.127;54.096;3
106;4;1.084;18.49;22.367;39.663;45.442;4.688;3
106;5;0.937;12.243;7.236;13.226;23.145;10.097;3
106;6;1.489;12.076;2.958;19.102;30.484;48.133;3
106;7;8.267;9.499;12.165;31.751;22.617;43.207;3
106;8;5.75;2.735;5.826;38.379;44.72;31.968;3
106;9;0.553;3.196;7.459;8.332;20.781;57.196;3
106;10;5.368;19.564;15.295;1.898;30.822;28.756;3
106;11;5.017;12.937;15.398;36.429;9.087;30.796;3
106;12;5.24;19.772;1.152;38.888;5.222;9.674;3
106;13;4.164;9.727;9.899;25.091;35.061;5.948;3
106;14;0.099;8.905;5.171;1.489;11.099;15.683;3
106;15;6.598;19.78;0.696;34.622;43.4;57.795;3
106;16;5.819;19.269;15.911;19.888;2.393;52.924;3
106;17;7.505;16.629;13.573;34.153;39.265;58.607;3
106;18;0.603;17.71;28.31;17.007;14.852;23.003;3
106;19;3.364;4.496;0.108;0.667;0.689;48.117;3
106;20;8.939;9.824;3.863;38.092;44.386;29.096;3
107;1;1.957;4.762;14.498;4.101;31.166;59.568;1
107;2;4.733;0.832;19.687;29.673;2.245;0.906;1
107;3;0.288;13.569;6.682;19.308;2.144;19.993;1
107;4;4.758;12.908;2.413;28.854;0.624;37.892;1
107;5;4.948;15.437;1.469;7.339;16.094;43.815;1
107;6;3.099;6.52;18.089;2.825;2.276;17.848;1
107;7;5.363;5.926;29.901;28.414;42.744;46.535;1
107;8;7.289;18.52;25.117;13.106;43.799;15.353;1
107;9;8.345;14.293;20.031;3.994;2.848;36.84;1
107;10;1.079;0.604;12.691;1.604;35.966;6.354;1
107;11;5.515;15.738;1.598;26.346;17.62;45.461;1
107;12;6.01;17.44;13.497;15.757;39.883;30.804;1
107;13;9.653;14.061;9.46;9.671;23.581;40.91;1
107;14;5.977;10.268;27.713;19.17;46.51;49.568;1
107;15;1.518;3.147;19.902;3.5;29.417;45.063;1
107;16;7.624;6.675;17.734;16.114;7.495;28.823;1
107;17;1.018;17.347;0.969;1.746;6.561;38.538;1
107;18;0.845;11.261;20.159;5.047;26.086;53.349;1
107;19;9.662;4.064;2.016;16.516;11.041;49.546;1
107;20;8.29;18.337;21.506;33.611;39.81;20.987;1
108;1;3.027;4.071;7.792;11.937;21.211;5.44;3
108;2;1.167;17.833;2.071;38.033;25.096;52.821;3
108;3;6.838;1.486;6.135;34.924;19.543;48.876;3
108;4;6.164;10.716;19.902;8.579;4.069;46.841;3
108;5;2.108;6.132;8.244;36.69;15.389;31.951;3
108;6;0.116;2.854;27.483;4.124;8.189;35.415;3
108;7;5.918;16.763;16.424;16.662;40.164;28.7;3
108;8;8.129;5.943;9.04;31.329;13.404;9.485;3
108;9;0.848;12.087;24.11;2.295;39.732;37.376;3
108;10;8.323;10.475;4.343;39.035;33.006;8.642;3
108;11;3.905;2.414;26.754;20.845;32.74;5.448;3
108;12;9.497;19.694;4.594;13.567;27.702;47.45;3
108;13;2.827;6.903;2.113;11.13;4.663;43.794;3
108;14;8.853;5.154;27.47;31.177;6.488;25.105;3
108;15;1.06;9.585;15.199;4.347;43.892;20.306;3
108;16;5.534;10.975;14.71;28.52;8.191;11.727;3
108;17;7.797;5.745;7.788;32.512;4.244;25.303;3
108;18;0.206;10.636;26.434;6.865;15.285;46.145;3
108;19;3.331;16.94;19.375;4.299;21.638;1.952;3
108;20;0.926;13.964;13.333;31.452;22.245;27.643;3
109;1;0.858;0.506;26.425;14.039;32.09;31.881;2
109;2;1.791;4.07;26.749;30.986;30.122;4.949;2
109;3;2.174;4.638;28.489;19.265;27.941;39.753;2
109;4;5.655;14.828;9.25;31.33;39.561;43.913;2
109;5;8.93;0.046;8.719;25.415;16.872;19.436;2
109;6;5.437;6.784;25.14;19.289;39.006;13.176;2
109;7;4.349;9.172;26.519;29.924;19.307;9.236;2
109;8;0.298;18.519;10.68;28.397;46.22;53.898;2
109;9;7.277;2.016;7.491;27.843;14.905;6.559;2
109;10;7.971;8.516;28.92;35.582;7.769;32.283;2
109;11;4.48;14.646;26.998;21.222;0.167;23.309;2
109;12;6.464;1.282;17.777;16.259;36.2;2.524;2
109;13;0.215;16.368;14.123;37.094;10.744;6.692;2
109;14;5.209;18.87;15.327;33.725;5.559;48.686;2
109;15;8.626;2.399;8.415;8.581;43.231;2.956;2
109;16;5.782;4.005;14.803;16.208;11.975;59.196;2
109;17;8.058;1.514;9.097;6.196;2.357;55.946;2
109;18;5.5;0.909;16.647;26.814;45.063;49.528;2
109;19;2.885;14.596;22.901;12.701;10.144;20.948;2
109;20;5.915;2.552;25.896;34.202;44.54;53.811;2
110;1;4.495;16.808;18.388;16.407;32.464;1.929;2
110;2;0.816;8.767;17.241;4.349;6.55;1.259;2
110;3;5.306;19.67;23.738;33.664;14.206;20.227;2
110;4;3.156;0.41;29.099;28.549;20.302;13.706;2
110;5;6.527;19.501;9.715;31.63;15.365;47.34;2
110;6;3.789;12.12;18.736;32.791;30.51;39.532;2
110;7;4.159;16.669;2.765;21.594;6.484;41.668;2
110;8;5.038;9.782;9.135;11.193;10.168;55.038;2
110;9;8.39;15.64;21.77;28.59;13.723;8.334;2
110;10;2.985;6.581;8.172;39.471;39.675;31.973;2
110;11;9.132;7.535;27.209;20.753;10.277;44.334;2
110;12;2.984;16.422;25.262;29.503;40.537;16.28;2
110;13;2.008;8.943;19.108;17.061;47.786;27.498;2
110;14;0.617;8.724;28.724;34.659;40.683;11.062;2
110;15;5.921;8.739;27.181;1.84;15.027;57.029;2
110;16;6.662;13.799;19.277;17.792;2.731;49.757;2
110;17;5.433;9.167;9.244;2.305;16.658;58.628;2
110;18;2.341;14.841;19.224;35.7;9.243;5.366;2
110;19;1.912;8.299;22.188;30.495;28.353;56.096;2
110;20;6.582;4.172;25.538;8.354;17.513;47.921;2
111;1;8.494;1.571;21.616;30.374;10.766;44.564;2
111;2;2.27;19.099;18.883;27.714;0.007;0.355;2
111;3;8.104;19.15;16.122;21.892;7.02;52.401;2
111;4;4.943;5.673;7.062;2.269;33.029;29.42;2
111;5;6.02;6.968;7.455;33.716;34.564;59.834;2
111;6;3.996;8.877;6.598;3.935;24.884;5.371;2
111;7;3.766;4.058;27.345;32.517;20.305;31.164;2
111;8;5.368;14.156;17.031;22.034;22.168;35.976;2
111;9;5.912;15.094;16.362;39.329;29.122;18.818;2
111;10;1.645;8.152;24.635;37.59;39.455;16.315;2
111;11;5.971;5.181;29.188;10.144;16.526;56.654;2
111;12;0.457;4.249;27.657;28.033;4.433;25.948;2
111;13;8.083;9.992;15.44;38.517;9.294;25.492;2
111;14;8.886;14.105;8.209;8.563;31.191;33.456;2
111;15;3.889;9.564;21.768;28.37;21.86;47.392;2
111;16;5.35;3.272;4.38;16.463;48.129;25.83;2
111;17;2.161;16.2;0.393;34.976;7.139;31.878;2
111;18;1.035;5.663;14.124;31.004;44.454;23.946;2
111;19;7.365;10.16;4.937;31.785;4.667;35.766;2
111;20;3.542;17.083;26.038;18.156;26.7;4.973;2
112;1;4.79;0.549;25.528;6.693;13.242;41.489;1
112;2;1.753;19.655;27.07;6.728;5.319;28.782;1
112;3;2.634;19.668;23.484;14.203;33.388;10.773;1
112;4;6.22;7.366;18.882;35.927;1.679;16.057;1
112;5;6.841;2.06;28.973;4.284;35.519;44.643;1
112;6;7.681;10.36;13.674;0.425;6.094;21.897;1
112;7;4.858;18.981;15.2;34.303;4.22;54.424;1
112;8;5.752;8.804;14.427;26.603;16.106;40.209;1
112;9;3.203;19.519;19.453;32.812;37.492;34.65;1
112;10;8.356;7.573;12.086;9.209;1.948;5.903;1
112;11;2.034;4.791;3.62;4.24;16.082;48.515;1
112;12;9.179;10.823;28.107;14.609;16.397;45.922;1
112;13;1.902;16.048;29.217;21.603;32.11;22.93;1
112;14;7.062;6.036;10.8;10.746;33.118;15.893;1
112;15;5.892;5.995;13.934;7.565;41.853;56.819;1
112;16;4.887;8.09;16.645;35.399;9.692;43.302;1
112;17;3.31;4.415;18.805;33.339;3.27;3.059;1
112;18;6.862;18.684;7.047;16.915;41.257;8.495;1
112;19;7.425;12.938;23.008;4.923;37.525;59.947;1
112;20;1.946;0.787;20.681;7.262;32.539;21.403;1
113;1;9.233;8.354;14.127;27.654;44.539;43.63;2
113;2;3.291;6.036;21.075;39.532;0.008;9.832;2
113;3;1.514;13.231;6.153;36.434;30.41;35.836;2
113;4;9.177;10.436;25.969;5.728;48.217;40.189;2
113;5;1.922;2.201;23.855;25.917;18.543;11.817;2
113;6;6.106;6.192;13.456;35.98;18.267;49.726;2
113;7;7.994;1.073;5.645;32.319;33.915;24.238;2
113;8;0.268;11.325;15.832;12.671;42.449;22.618;2
113;9;1.518;19.161;6.369;23.635;40.97;10.591;2
113;10;1.065;5.343;10.336;8.944;47.284;31.508;2
113;11;2.319;10.093;20.449;1.197;32.493;18.348;2
113;12;4.313;8.494;19.181;28.677;11.661;35.461;2
113;13;1.453;3.765;27.138;6.761;18.644;39.724;2
113;14;5.406;7.302;20.468;21.858;44.355;52.755;2
113;15;4.677;10.536;26.262;17.679;25.766;57.766;2
113;16;9.79;3.604;19.24;32.036;27.27;58.711;2
113;17;9.804;15.79;20.044;6.539;3.704;32.962;2
113;18;2.657;13.904;12.187;4.27;14.332;51.947;2
113;19;9.247;12.811;15.366;27.17;21.706;50.822;2
113;20;0.564;5.512;9.653;15.332;36.836;54.663;2
114;1;6.852;0.293;6.316;23.433;38.709;34.879;2
114;2;5.503;16.838;9.271;9.72;6.824;6.247;2
114;3;5.33;12.159;28.07;15.092;47.474;41.451;2
114;4;8.38;7.0;21.609;34.064;5.894;49.726;2
114;5;9.259;8.277;7.573;3.534;23.934;17.662;2
114;6;4.196;18.691;7.971;25.04;42.637;17.971;2
114;7;1.979;10.265;8.394;11.772;13.627;53.358;2
114;8;2.76;18.674;2.179;3.644;3.92;44.245;2
114;9;8.793;8.331;8.119;30.492;5.004;41.318;2
114;10;9.682;17.903;8.442;7.411;34.0;20.586;2
114;11;1.968;18.106;2.702;2.911;49.316;29.73;2
114;12;2.256;17.13;10.482;37.524;20.485;42.402;2
114;13;6.064;9.134;7.331;33.727;27.886;47.421;2
114;14;5.924;3.365;5.038;21.346;49.05;16.687;2
114;15;9.478;17.758;28.796;13.215;8.438;56.845;2
114;16;9.398;19.226;8.123;7.849;46.872;1.526;2
114;17;0.653;19.645;8.177;37.247;41.686;39.552;2
114;18;4.922;1.305;9.512;34.444;14.364;28.273;2
114;19;4.702;2.771;10.832;1.695;44.783;15.795;2
114;20;8.749;2.752;18.676;2.68;3.345;43.097;2
115;1;4.312;15.823;19.876;15.352;19.909;54.785;3
115;2;6.071;12.322;29.109;14.086;36.922;35.626;3
115;3;2.443;6.607;13.506;30.112;44.986;42.863;3
115;4;0.311;10.626;17.72;22.11;1.044;22.769;3
115;5;6.6;6.353;24.616;27.093;35.422;28.005;3
115;6;1.908;17.43;18.879;39.876;10.037;31.774;3
115;7;6.383;10.066;28.966;25.445;4.919;39.355;3
115;8;7.448;8.631;16.541;20.553;18.264;17.985;3
115;9;5.17;15.53;27.649;28.421;32.201;33.271;3
115;10;6.262;3.904;1.601;8.754;12.265;18.851;3
115;11;6.516;9.985;12.613;16.167;2.789;1.327;3
115;12;5.686;11.118;15.797;37.533;49.42;38.63;3
115;13;8.945;15.466;14.702;18.119;33.966;58.284;3
115;14;1.019;18.208;12.898;21.913;29.749;39.946;3
115;15;6.443;10.683;4.821;27.015;41.209;42.397;3
115;16;1.216;7.348;14.287;30.887;46.254;39.639;3
115;17;6.895;1.811;12.228;19.907;49.48;10.961;3
115;18;5.872;8.143;9.923;24.105;18.523;6.479;3
115;19;6.749;1.42;21.11;7.142;12.194;36.123;3
115;20;8.221;2.305;9.458;3.339;21.447;4.6;3
116;1;7.303;3.134;9.413;13.602;36.118;49.255;3
116;2;0.025;9.36;3.528;21.561;43.81;52.741;3
116;3;2.204;12.276;9.086;28.38;30.787;24.473;3
116;4;0.853;7.763;2.902;10.69;34.497;15.274;3
116;5;5.659;13.202;25.308;7.847;40.953;26.009;3
116;6;0.788;7.231;28.786;0.06;22.063;5.113;3
116;7;4.577;12.019;29.567;15.158;4.443;6.797;3
116;8;4.519;12.512;5.233;12.125;30.232;34.015;3
116;9;7.914;6.285;16.653;22.075;21.007;41.844;3
116;10;0.746;6.274;20.283;1.105;5.724;38.346;3
116;11;0.109;4.445;6.635;2.322;24.51;12.857;3
116;12;9.177;15.164;11.009;16.604;23.891;39.405;3
116;13;3.569;12.233;27.441;14.689;16.956;10.103;3
116;14;2.788;13.2;26.99;2.431;22.347;11.343;3
116;15;4.081;8.651;14.164;31.004;13.356;21.852;3
116;16;2.043;9.439;12.01;16.477;34.28;16.697;3
116;17;0.787;14.217;21.828;32.524;5.393;59.566;3
116;18;9.719;13.094;23.658;4.065;29.66;41.171;3
116;19;1.186;2.048;13.037;39.54;41.631;59.805;3
116;20;6.293;5.476;18.653;6.147;37.98;47.808;3
117;1;3.759;19.388;25.712;19.44;22.449;59.169;1
117;2;8.36;8.503;14.635;10.309;21.453;12.467;1
117;3;8.293;11.03;12.293;3.026;47.1;35.069;1
117;4;9.123;6.802;6.421;26.874;41.196;20.804;1
117;5;2.665;7.921;24.307;31.122;20.272;19.484;1
117;6;9.058;4.082;16.092;19.386;32.198;15.837;1
117;7;7.926;0.339;13.537;30.082;23.14;46.515;1
117;8;9.534;13.584;3.579;12.505;24.962;9.761;1
117;9;0.931;1.565;8.725;26.792;23.863;32.061;1
